category_slug,category_name,category_url,product_url,title,vendor,price_current_text,price_current_value,price_compare_text,price_compare_value,currency,sale_badge,sold_out,weight_carat,clarity,size_mm,colour,shape_cut,origin,heated,certificate,sku,desc_h2,desc_h4,raw_description_text,product_id,variant_id,og_image,image_urls_concat,scraped_at
pink-sapphire,Collection: Pink Sapphire,https://jngems.com/collections/pink-sapphire,https://jngems.com/products/natural-pink-sapphire-1,5.76 carat Natural Pink Sapphire lot,jngems,"Rs 266,600.00",266600.0,,,LKR,True,False,5.76,Eye Clean,Mix sizes mm,Powder Pink,Mix shape,Sri Lanka,,,JNPS576,Natural Pink sapphire lot 5.76 carat.,,"Weight (carat): 5.76 Clarity: Eye Clean Size: Mix sizes mm Colour: Powder Pink Shape and Cut: Mix shape Origin: Sri Lanka Heated: Certificate: SKU: JNPS576 Natural Pink sapphire lot 5.76 carat. These are beautiful pink sapphires! With their top clean clarity, beautiful color, and luster, they would be excellent for use in high-quality jewelry or for gem therapy purposes. If you need any information or assistance related to their healing properties or any other aspects, feel free to let us know .",7456665895121,42202386727121,http://jngems.com/cdn/shop/files/576-carat-natural-pink-sapphire-lot-817357.jpg?v=1746414819,,2025-09-02T05:36:44.380679+00:00
pink-sapphire,Collection: Pink Sapphire,https://jngems.com/collections/pink-sapphire,https://jngems.com/products/1-08-carat-natural-pink-sapphire,1.08 carat Natural Hot Pink Sapphire,jngems,"Rs 107,900.00",107900.0,,,LKR,True,False,1.08,Eye Clean,8x6x3.0 mm,Hot pink,Tear Drop step,Sri Lanka,true,,JNPS108,pink sapphire,,"Weight (carat): 1.08 Clarity: Eye Clean Size: 8x6x3.0 mm Colour: Hot pink Shape and Cut: Tear Drop step Origin: Sri Lanka Heated: true Certificate: SKU: JNPS108 pink sapphire Exuding fiery elegance, this 1.08 carat natural hot pink sapphire showcases a mesmerizing tear drop shape. With its vibrant hue reminiscent of passion and intensity, it captivates the beholder. Boasting eye-clean clarity, its facets shimmer with brilliance, illuminating every angle. Measuring 8x6x3mm, this gemstone is perfectly suited for adding a bold statement to any jewelry piece. Whether adorning a necklace or enhancing a pair of earrings, this hot pink sapphire embodies sophistication and charm, making it a coveted addition to any collection.",7398039060689,42056454865105,http://jngems.com/cdn/shop/files/108-carat-natural-hot-pink-sapphire-913887.jpg?v=1746414856,,2025-09-02T05:36:46.939091+00:00
pink-sapphire,Collection: Pink Sapphire,https://jngems.com/collections/pink-sapphire,https://jngems.com/products/1-06-carat-natural-pink-sapphire,1.06 carat Natural Pink Sapphire,jngems,"Rs 89,400.00",89400.0,,,LKR,True,False,1.06,Clean,6.5x5x3.5 mm,Powder Pink,Oval step,Sri Lanka,true,,JNPS106,Natural Pink Sapphire,,Weight (carat): 1.06 Clarity: Clean Size: 6.5x5x3.5 mm Colour: Powder Pink Shape and Cut: Oval step Origin: Sri Lanka Heated: true Certificate: SKU: JNPS106 Natural Pink Sapphire,7398033981649,42056433270993,http://jngems.com/cdn/shop/files/106-carat-natural-pink-sapphire-152248.jpg?v=1746414800,,2025-09-02T05:36:50.199486+00:00
pink-sapphire,Collection: Pink Sapphire,https://jngems.com/collections/pink-sapphire,https://jngems.com/products/1-10-carat-natural-pink-sapphire,1.10 carat Natural Pink Sapphire,jngems,"Rs 111,000.00",111000.0,,,LKR,True,False,1.10,Clean,7x4.8x.30 mm,Powder Pink,Octagon Radiant,Sri Lanka,false,,JNPS110,"Crafted with exquisite precision, this 1.10 carat natural pink sapphire 7x4.8x3.0mm mesmerizes with its vivid hue, evoking images of blooming petals and romantic sunsets. Fashioned into an octagonal radiant cut, its facets dance with light, enhancing its brilliance and allure.",,"Weight (carat): 1.10 Clarity: Clean Size: 7x4.8x.30 mm Colour: Powder Pink Shape and Cut: Octagon Radiant Origin: Sri Lanka Heated: false Certificate: SKU: JNPS110 pink sapphire Crafted with exquisite precision, this 1.10 carat natural pink sapphire 7x4.8x3.0mm mesmerizes with its vivid hue, evoking images of blooming petals and romantic sunsets. Fashioned into an octagonal radiant cut, its facets dance with light, enhancing its brilliance and allure. With a clean clarity, this gemstone sparkles with vibrancy and charm, perfect for adding a pop of color to any jewelry piece. Whether worn as a statement pendant or incorporated into a stunning ring, this pink sapphire exudes elegance and sophistication, making it a cherished treasure for years to come.",7398020350161,42056386707665,http://jngems.com/cdn/shop/files/110-carat-natural-pink-sapphire-525806.jpg?v=1746414810,,2025-09-02T05:36:53.203729+00:00
pink-sapphire,Collection: Pink Sapphire,https://jngems.com/collections/pink-sapphire,https://jngems.com/products/unheated-hot-pink-sapphire-1-13-carat,Unheated Hot Pink sapphire 1.13 carat,J N Gems,"Rs 231,200.00",231200.0,,,LKR,True,False,1.13,,6.2 mm,Vibrant Pink,Round step,,,,JN112,Pink sapphire,,Weight (carat): 1.13 Clarity: Size: 6.2 mm Colour: Vibrant Pink Shape and Cut: Round step Origin: Heated: Certificate: SKU: JN112 Pink sapphire Hot Pink sapphire -1.13 carat Size : 6.2mm Round step cut Treatment : Heated,7349291450577,41926617170129,http://jngems.com/cdn/shop/files/unheated-hot-pink-sapphire-113-carat-751551.jpg?v=1746414837,,2025-09-02T05:36:55.683278+00:00
pink-sapphire,Collection: Pink Sapphire,https://jngems.com/collections/pink-sapphire,https://jngems.com/products/natural-pink-sapphire,Pink Sapphire 2.34 carat Natural,jngems,"Rs 231,200.00",231200.0,,,LKR,True,False,2.34,Eye Clean,9.5x6.8x4.3 mm,Powder Pink,Octagon Radiant,Sri Lanka,false,,JNPS0001,Pink Sapphire,,"Weight (carat): 2.34 Clarity: Eye Clean Size: 9.5x6.8x4.3 mm Colour: Powder Pink Shape and Cut: Octagon Radiant Origin: Sri Lanka Heated: false Certificate: SKU: JNPS0001 Pink Sapphire Capturing the essence of elegance, this 2.34 carat natural pink sapphire exhibits a captivating power pink hue. Fashioned into an octagon radiant cut, its facets dance with light, showcasing its brilliance and allure. With eye-clean clarity, this gemstone sparkles with vibrancy and charm. Whether adorning a piece of jewelry or cherished in its natural form, this pink sapphire radiates sophistication and grace, making it a timeless addition to any collection.",6770057183441,40222979457233,http://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-652770.jpg?v=1746414904,"https://jngems.com/cdn/shop/products/5f3f23b2951f4a3d9e152980e985e36f.thumbnail.0000000_530x530.jpg?v=1631207916,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-652770_530x@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-652770_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-557577_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-762964_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-155494_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/pink-sapphire-234-carat-natural-965019_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/5f3f23b2951f4a3d9e152980e985e36f.thumbnail.0000000_110x110@2x.jpg?v=1631207916",2025-09-02T05:37:03.812489+00:00
green-sapphire,Collection: Green Sapphire,https://jngems.com/collections/green-sapphire,https://jngems.com/products/2-38ct-natural-green-sapphire,Green Sapphire 2.38 carat Natural,jngems,"Rs 107,900.00",107900.0,,,LKR,True,False,6.90,Eye Clean,9.3x6.8x3.5 mm,Yellowish Green,Octagon Radiant,Sri Lanka,false,LGL-1206,,Green Sapphire,,"Weight (carat): 6.90 Clarity: Eye Clean Size: 9.3x6.8x3.5 mm Colour: Yellowish Green Shape and Cut: Octagon Radiant Origin: Sri Lanka Heated: false Certificate: LGL-1206 SKU: Green Sapphire Natural Green sapphires,Octagon shape,Emerald cut,clean stone",6770049777873,40222967562449,http://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-256225.jpg?v=1746414892,"https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-256225_530x@2x.jpg?v=1746414892,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-256225_110x110@2x.jpg?v=1746414892,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-586740_110x110@2x.jpg?v=1746414893,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-286214_110x110@2x.jpg?v=1746414892,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-669077_110x110@2x.jpg?v=1746414893,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-884370_110x110@2x.jpg?v=1746414893,https://jngems.com/cdn/shop/products/green-sapphire-238-carat-natural-528129_110x110@2x.jpg?v=1746414893",2025-09-02T05:37:08.926109+00:00
green-sapphire,Collection: Green Sapphire,https://jngems.com/collections/green-sapphire,https://jngems.com/products/natural-green-sapphire,Green Sapphire 6.90 carat Natural Unheated,jngems,"Rs 601,100.00",601100.0,,,LKR,True,False,6.90,Eye Clean,13.80x8.6x4.7 mm,Yellowish Green,Octagon Radiant,Sri Lanka,false,CGS-1805,JNGS0001,Green Sapphire,,Weight (carat): 6.90 Clarity: Eye Clean Size: 13.80x8.6x4.7 mm Colour: Yellowish Green Shape and Cut: Octagon Radiant Origin: Sri Lanka Heated: false Certificate: CGS-1805 SKU: JNGS0001 Green Sapphire Radiant cut beautiful gemstone,6770036342993,40222923030737,http://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-538480.jpg?v=1746414932,"https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-538480_530x@2x.jpg?v=1746414932,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-538480_110x110@2x.jpg?v=1746414932,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-285413_110x110@2x.jpg?v=1746414932,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-336504_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-131205_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-602670_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-920529_110x110@2x.jpg?v=1746414931,https://jngems.com/cdn/shop/products/green-sapphire-690-carat-natural-unheated-916551_110x110@2x.jpg?v=1746414932",2025-09-02T05:37:10.913523+00:00
white-sapphire,Collection: White Sapphire,https://jngems.com/collections/white-sapphire,https://jngems.com/products/white-sapphire-1-23-carat,White Sapphire 1.23 carat,jngems,"Rs 67,900.00",67900.0,,,LKR,True,False,1.23,Loupe Clean,6.0x5.5mm mm,White,Asscher diamond cut,Sri Lanka,true,N/A,JNWS123,,,"Weight (carat): 1.23 Clarity: Loupe Clean Size: 6.0x5.5mm mm Colour: White Shape and Cut: Asscher diamond cut Origin: Sri Lanka Heated: true Certificate: N/A SKU: JNWS123 ""Explore the beauty of Sri Lankan origin with our White Sapphire, a 1.23 carat colorless Asscher cut gemstone. Its impeccable luster and flawless clarity make it a perfect choice for any jewelry piece. Elevate your style with this stunning and ethically-sourced gemstone.""",7565688864977,42493065035985,http://jngems.com/cdn/shop/files/white-sapphire-123-carat-426668.jpg?v=1746414824,,2025-09-02T05:37:15.990500+00:00
white-sapphire,Collection: White Sapphire,https://jngems.com/collections/white-sapphire,https://jngems.com/products/3-28-carat-natural-white-sapphire,3.28 carat Natural White Sapphire,jngems,"Rs 131,000.00",131000.0,,,LKR,True,False,3.28,Eye Clean,8.0mm mm,White,Round Mixed,Sri Lanka,true,,,White Sapphire 3.20 carat,,"Weight (carat): 3.28 Clarity: Eye Clean Size: 8.0mm mm Colour: White Shape and Cut: Round Mixed Origin: Sri Lanka Heated: true Certificate: SKU: White Sapphire 3.20 carat Size :8.0x7.8mm Shape : Rounded Oval Treatment : Unheated Colorless Sapphires. White sapphires, Brilliant cut Round stone",7338133029073,41883758690513,http://jngems.com/cdn/shop/files/328-carat-natural-white-sapphire-650518.jpg?v=1746414814,,2025-09-02T05:37:18.126684+00:00
white-sapphire,Collection: White Sapphire,https://jngems.com/collections/white-sapphire,https://jngems.com/products/3-53-carat-natural-white-sapphire,3.53 carat Natural White Sapphire,jngems,"Rs 339,100.00",339100.0,,,LKR,True,False,3.53,Eye Clean,9.8x8.6x5.3mm mm,White,Oval mixed cut,Sri Lanka,true,,,White Sapphire,,"Weight (carat): 3.53 Clarity: Eye Clean Size: 9.8x8.6x5.3mm mm Colour: White Shape and Cut: Oval mixed cut Origin: Sri Lanka Heated: true Certificate: SKU: White Sapphire Colorless Sapphires. White sapphires, Brilliant cut Round stone",7229407887569,41513549430993,http://jngems.com/cdn/shop/files/353-carat-natural-white-sapphire-735343.jpg?v=1746414785,,2025-09-02T05:37:20.629521+00:00
white-sapphire,Collection: White Sapphire,https://jngems.com/collections/white-sapphire,https://jngems.com/products/2-37-carat-natural-white-sapphire,2.37 carat Natural White Sapphire,jngems,"Rs 246,600.00",246600.0,,,LKR,True,False,2.37,Loupe clean,8.00 mm,White,Round Mixed,Sri Lanka,true,,,White Sapphire,,"Weight (carat): 2.37 Clarity: Loupe clean Size: 8.00 mm Colour: White Shape and Cut: Round Mixed Origin: Sri Lanka Heated: true Certificate: SKU: White Sapphire Colorless Sapphires. White sapphires, Brilliant cut Round stone",7200017645777,41451414290641,http://jngems.com/cdn/shop/products/237-carat-natural-white-sapphire-871028.jpg?v=1746414783,"https://jngems.com/cdn/shop/products/9e8486700f0341a1a4fdfc8b7216261c.thumbnail.0000000000_530x530.jpg?v=1677988599,https://jngems.com/cdn/shop/products/237-carat-natural-white-sapphire-871028_530x@2x.jpg?v=1746414783,https://jngems.com/cdn/shop/products/237-carat-natural-white-sapphire-871028_110x110@2x.jpg?v=1746414783,https://jngems.com/cdn/shop/products/237-carat-natural-white-sapphire-717717_110x110@2x.jpg?v=1746414782,https://jngems.com/cdn/shop/products/237-carat-natural-white-sapphire-803052_110x110@2x.jpg?v=1746414783,https://jngems.com/cdn/shop/products/237-carat-natural-white-sapphire-760109_110x110@2x.jpg?v=1746414782,https://jngems.com/cdn/shop/products/237-carat-natural-white-sapphire-683840_110x110@2x.jpg?v=1746414783,https://jngems.com/cdn/shop/products/9e8486700f0341a1a4fdfc8b7216261c.thumbnail.0000000000_110x110@2x.jpg?v=1677988599",2025-09-02T05:37:23.945451+00:00
white-sapphire,Collection: White Sapphire,https://jngems.com/collections/white-sapphire,https://jngems.com/products/natural-white-sapphire,White Sapphire 1.77 carat Natural,jngems,"Rs 117,200.00",117200.0,,,LKR,True,False,1.77,Eye Clean,7.1x4.5 mm,White,Round Mixed,Sri Lanka,true,,JNWS0001,White sapphire,,"Weight (carat): 1.77 Clarity: Eye Clean Size: 7.1x4.5 mm Colour: White Shape and Cut: Round Mixed Origin: Sri Lanka Heated: true Certificate: SKU: JNWS0001 White sapphire Colorless Sapphires. White sapphires, Brilliant cut Round stone",6770092671185,40223029887185,http://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-628988.jpg?v=1746414898,"https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-628988_530x@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-628988_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-815109_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-683630_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-639013_110x110@2x.jpg?v=1746414898,https://jngems.com/cdn/shop/products/white-sapphire-177-carat-natural-165855_110x110@2x.jpg?v=1746414898",2025-09-02T05:37:26.333572+00:00
nawarathne,Collection: Nawarathne,https://jngems.com/collections/nawarathne,https://jngems.com/products/nawarathne,Nawarathne Natural 3.5mm,jngems,"Rs 7,800.00",7800.0,,,LKR,True,False,2.70,Eye Clean,3.50 mm,Multicolor,Round,Sri Lanka,true,,JNNW0001,Nawarathne,,Weight (carat): 2.70 Clarity: Eye Clean Size: 3.50 mm Colour: Multicolor Shape and Cut: Round Origin: Sri Lanka Heated: true Certificate: SKU: JNNW0001 Nawarathne 9 gems for Pendant or Rings .Astrology Porpose using.,6759765704913,40179031539921,http://jngems.com/cdn/shop/products/nawarathne-natural-35mm-618793.jpg?v=1746414922,"https://jngems.com/cdn/shop/products/nawarathne-natural-35mm-618793_530x@2x.jpg?v=1746414922,https://jngems.com/cdn/shop/products/nawarathne-natural-35mm-618793_110x110@2x.jpg?v=1746414922,https://jngems.com/cdn/shop/products/nawarathne-natural-35mm-891610_110x110@2x.jpg?v=1746414922,https://jngems.com/cdn/shop/products/nawarathne-natural-35mm-344256_110x110@2x.jpg?v=1746414922",2025-09-02T05:37:31.267814+00:00
alexandrite,Collection: Alexandrite,https://jngems.com/collections/alexandrite,https://jngems.com/products/chrysoberyl-alexandrite-2-59-carat,Chrysoberyl Alexandrite 2.59 Carat,J N Gems,"Rs 369,900.00",369900.0,,,LKR,True,False,2.59,Clean,9.02x7.21x4.80 mm,Green and Reddish brown,Oval mixed,Sri Lanka,false,TGC4650,JNALX259,Alexandrite,Natural Alexandrite- Brownish Green color change into reddish brown color under increndensin light,Weight (carat): 2.59 Clarity: Clean Size: 9.02x7.21x4.80 mm Colour: Green and Reddish brown Shape and Cut: Oval mixed Origin: Sri Lanka Heated: false Certificate: TGC4650 SKU: JNALX259 Alexandrite Natural Alexandrite- Brownish Green color change into reddish brown color under increndensin light,7586965225681,42539969315025,http://jngems.com/cdn/shop/files/chrysoberyl-alexandrite-259-carat-617615.jpg?v=1746414851,,2025-09-02T05:37:37.233918+00:00
alexandrite,Collection: Alexandrite,https://jngems.com/collections/alexandrite,https://jngems.com/products/alexandrite-cats-eye-1-68-carats,Alexandrite Cat's Eye 1.68 carats,J N Gems,"Rs 178,800.00",178800.0,,,LKR,True,False,1.68,Eye Clean,4 mm,Color change,Cabochon,Sri Lanka,,,JNALCAT168,,,"Weight (carat): 1.68 Clarity: Eye Clean Size: 4 mm Colour: Color change Shape and Cut: Cabochon Origin: Sri Lanka Heated: Certificate: SKU: JNALCAT168 Natural Alexandrite Cat's Eye A natural Alexandrite Cat’s Eye at 1.68 carats is indeed a rare and valuable find. This gemstone combines both the color-changing properties of Alexandrite and the distinct cat’s eye effect, which is especially desirable among collectors and gem enthusiasts. When evaluating the quality of a 1.68 carat Alexandrite Cat’s Eye, consider the following: 1. Color Change: Look for a noticeable color shift, typically from greenish in daylight to reddish under incandescent light. The color change is one of the most unique and valuable features of Alexandrite. 2. Cat’s Eye Effect (Chatoyancy ): A sharp, well-defined eye across the stone is ideal. The eye should move smoothly as the gem is rotated under a light source. 3. Clarity: Alexandrite tends to have inclusions, but clarity is still important. Inclusions shouldn’t interfere with the visibility of the cat’s eye. 4. Cut and Shape: A cabochon cut is commonly used to bring out the cat’s eye effect. An oval or round shape typically works best to enhance this phenomenon.",7509937651921,42358062842065,http://jngems.com/cdn/shop/files/alexandrite-cats-eye-168-carats-553567.jpg?v=1746414870,,2025-09-02T05:37:39.255525+00:00
alexandrite,Collection: Alexandrite,https://jngems.com/collections/alexandrite,https://jngems.com/products/alexandrite-cats-eye-2-56-carats,Alexandrite Cat's Eye 2.56 carats,J N Gems,"Rs 209,600.00",209600.0,,,LKR,True,False,2.56,Eye Clean,4 mm,Honey,Cabochon,Sri Lanka,,,JNALCAT256,,,"Weight (carat): 2.56 Clarity: Eye Clean Size: 4 mm Colour: Honey Shape and Cut: Cabochon Origin: Sri Lanka Heated: Certificate: SKU: JNALCAT256 Natural Alexandrite Cat's Eye A natural Alexandrite Cat’s Eye at 2.56 carats is indeed a rare and valuable find. This gemstone combines both the color-changing properties of Alexandrite and the distinct cat’s eye effect, which is especially desirable among collectors and gem enthusiasts. When evaluating the quality of a 2.56 carat Alexandrite Cat’s Eye, consider the following: 1. Color Change: Look for a noticeable color shift, typically from greenish in daylight to reddish under incandescent light. The color change is one of the most unique and valuable features of Alexandrite. 2. Cat’s Eye Effect (Chatoyancy ): A sharp, well-defined eye across the stone is ideal. The eye should move smoothly as the gem is rotated under a light source. 3. Clarity: Alexandrite tends to have inclusions, but clarity is still important. Inclusions shouldn’t interfere with the visibility of the cat’s eye. 4. Cut and Shape: A cabochon cut is commonly used to bring out the cat’s eye effect. An oval or round shape typically works best to enhance this phenomenon.",7509935358161,42358059958481,http://jngems.com/cdn/shop/files/alexandrite-cats-eye-256-carats-452712.jpg?v=1746414840,,2025-09-02T05:37:42.221700+00:00
alexandrite,Collection: Alexandrite,https://jngems.com/collections/alexandrite,https://jngems.com/products/alexandrite-cats-eye,Alexandrite Cat's Eye 1.93 carats,J N Gems,"Rs 172,600.00",172600.0,,,LKR,True,False,1.93,Eye Clean,4 mm,Honey,Cabochon,Sri Lanka,,,JNALCAT193,,,"Weight (carat): 1.93 Clarity: Eye Clean Size: 4 mm Colour: Honey Shape and Cut: Cabochon Origin: Sri Lanka Heated: Certificate: SKU: JNALCAT193 Natural Alexandrite Cat's Eye A natural Alexandrite Cat’s Eye at 1.93 carats is indeed a rare and valuable find. This gemstone combines both the color-changing properties of Alexandrite and the distinct cat’s eye effect, which is especially desirable among collectors and gem enthusiasts. When evaluating the quality of a 1.93-carat Alexandrite Cat’s Eye, consider the following: 1. Color Change: Look for a noticeable color shift, typically from greenish in daylight to reddish under incandescent light. The color change is one of the most unique and valuable features of Alexandrite. 2. Cat’s Eye Effect (Chatoyancy ): A sharp, well-defined eye across the stone is ideal. The eye should move smoothly as the gem is rotated under a light source. 3. Clarity: Alexandrite tends to have inclusions, but clarity is still important. Inclusions shouldn’t interfere with the visibility of the cat’s eye. 4. Cut and Shape: A cabochon cut is commonly used to bring out the cat’s eye effect. An oval or round shape typically works best to enhance this phenomenon.",7509931589841,42358054518993,http://jngems.com/cdn/shop/files/FullSizeRender_ba76501e-461e-404b-b73a-b081853ce910.heic?v=1730102331,,2025-09-02T05:37:45.085121+00:00
alexandrite,Collection: Alexandrite,https://jngems.com/collections/alexandrite,https://jngems.com/products/chrysoberyl-alexandrite,Chrysoberyl Alexandrite 2.69 Carat,J N Gems,"Rs 801,400.00",801400.0,,,LKR,True,False,2.69,,2 mm,Green and Reddish brown,Cushion mixed,,,,JNALX269,Alexandrite,Natural Alexandrite- Greenish color change into reddish brown color under increndensin light,Weight (carat): 2.69 Clarity: Size: 2 mm Colour: Green and Reddish brown Shape and Cut: Cushion mixed Origin: Heated: Certificate: SKU: JNALX269 Alexandrite Natural Alexandrite- Greenish color change into reddish brown color under increndensin light,7253645590737,41566641455313,http://jngems.com/cdn/shop/files/chrysoberyl-alexandrite-269-carat-628814.jpg?v=1746414865,,2025-09-02T05:37:47.628754+00:00
alexandrite,Collection: Alexandrite,https://jngems.com/collections/alexandrite,https://jngems.com/products/1-14-carat-natural-alexandrite,1.14 carat Natural Alexandrite,J N Gems,"Rs 431,500.00",431500.0,,,LKR,True,False,1.14,,7.7x5.0x2.8 mm,Greenish changing to Purplish Red,Oval Step,Sri Lanka,,,JNALEX001,Natural chrysoberyl Alexandrite 1.14 carat,,Weight (carat): 1.14 Clarity: Size: 7.7x5.0x2.8 mm Colour: Greenish changing to Purplish Red Shape and Cut: Oval Step Origin: Sri Lanka Heated: Certificate: SKU: JNALEX001 Natural chrysoberyl Alexandrite 1.14 carat Color changing Pure Green to Purplish Red,7090765037777,41183295963345,http://jngems.com/cdn/shop/products/114-carat-natural-alexandrite-538748.jpg?v=1746414843,"https://jngems.com/cdn/shop/products/4f272a79a0ad4a18ba367fcba0e408ad.thumbnail.0000000000_530x530.jpg?v=1662029104,https://jngems.com/cdn/shop/products/114-carat-natural-alexandrite-538748_530x@2x.jpg?v=1746414843,https://jngems.com/cdn/shop/products/114-carat-natural-alexandrite-538748_110x110@2x.jpg?v=1746414843,https://jngems.com/cdn/shop/products/114-carat-natural-alexandrite-947945_110x110@2x.jpg?v=1746414843,https://jngems.com/cdn/shop/products/4f272a79a0ad4a18ba367fcba0e408ad.thumbnail.0000000000_110x110@2x.jpg?v=1662029104",2025-09-02T05:37:49.950321+00:00
musgravite,Collection: Musgravite,https://jngems.com/collections/musgravite,https://jngems.com/products/natural-musgravite-1-53-carat,Natural Musgravite 1.53 carat,jngems,"Rs 570,200.00",570200.0,,,LKR,True,False,1.53,Eye clean,6.62x6.42x4.55 mm,Pale smoky Brown,Fancy,Sri Lanka,,CGS82901,JNMUS153,Rare Gems . Sri Lankan Origin. Musgravite,,Weight (carat): 1.53 Clarity: Eye clean Size: 6.62x6.42x4.55 mm Colour: Pale smoky Brown Shape and Cut: Fancy Origin: Sri Lanka Heated: Certificate: CGS82901 SKU: JNMUS153 Rare Gems . Sri Lankan Origin. Musgravite Size : 6.62x6.42x4.55mm Color : pale smoky brown Species: Taaffeite Variety : Musgravite,7469479592145,42238002725073,http://jngems.com/cdn/shop/files/natural-musgravite-153-carat-557916.jpg?v=1746414775,,2025-09-02T05:37:55.686742+00:00
taaffite,Collection: Taaffeite,https://jngems.com/collections/taaffite,https://jngems.com/products/natural-taaffeite-1-53-carat-5,Natural Taaffeite 1.53 carat,jngems,"Rs 744,700.00",744700.0,,,LKR,True,False,1.53,Loupe clean,6.6x5.4x.4.4 mm,Purplish,,Sri Lanka,,,JNSPI153,Rare Gems . Sri Lankan Origin. Taaffeite,,Weight (carat): 1.53 Clarity: Loupe clean Size: 6.6x5.4x.4.4 mm Colour: Purplish Shape and Cut: Origin: Sri Lanka Heated: Certificate: SKU: JNSPI153 Rare Gems . Sri Lankan Origin. Taaffeite,7495319650513,42305063813329,http://jngems.com/cdn/shop/files/natural-taaffeite-153-carat-933225.jpg?v=1746414865,,2025-09-02T05:38:01.703362+00:00
taaffite,Collection: Taaffeite,https://jngems.com/collections/taaffite,https://jngems.com/products/natural-taaffeite-0-96-carat,Natural Taaffeite 0.96 carat,jngems,"Rs 416,100.00",416100.0,,,LKR,True,False,0.96,Loupe clean,6.37x 4.97x 3.10 mm,Bluish Purple,Oval Mixed step,Sri Lanka,,CGS82910,JNTAFF096,Rare Gems . Sri Lankan Origin. Taaffeite,,Weight (carat): 0.96 Clarity: Loupe clean Size: 6.37x 4.97x 3.10 mm Colour: Bluish Purple Shape and Cut: Oval Mixed step Origin: Sri Lanka Heated: Certificate: CGS82910 SKU: JNTAFF096 Rare Gems . Sri Lankan Origin. Taaffeite Size : 6.37x 4.97x 3.10mm Color : Bluish Purple Variety : Natural Taaffeite,7469295075537,42237472309457,http://jngems.com/cdn/shop/files/natural-taaffeite-096-carat-625307.jpg?v=1746414785,,2025-09-02T05:38:04.411650+00:00
taaffite,Collection: Taaffeite,https://jngems.com/collections/taaffite,https://jngems.com/products/natural-taaffeite-1-09-carat,Natural Taaffeite 1.09 carat,jngems,"Rs 382,200.00",382200.0,,,LKR,True,False,1.09,Loupe clean,7.96x4.31x3.36 mm,Pale Brown,Oval Mixed step,Sri Lanka,,CGS82092,JNTAFF109,Rare Gems . Sri Lankan Origin. Taaffeite,,Weight (carat): 1.09 Clarity: Loupe clean Size: 7.96x4.31x3.36 mm Colour: Pale Brown Shape and Cut: Oval Mixed step Origin: Sri Lanka Heated: Certificate: CGS82092 SKU: JNTAFF109 Rare Gems . Sri Lankan Origin. Taaffeite Size : 7.96x 4.31x 3.36mm Color : pale Brown Variety : Natural Taaffeite,7469294878929,42237471949009,http://jngems.com/cdn/shop/files/natural-taaffeite-109-carat-466513.jpg?v=1746414817,,2025-09-02T05:38:07.602075+00:00
