Gem Type,Variety,Carat Weight (ct),Cut/Shape,Colour,Clarity,Treatments,Asking Price (LKR),Final Selling Price (if available),"Dimensions (LxWxH, mm)",Certification Status,Date
Sapphire,Color Change,0.9,Mixed Brilliant Oval,Color Change,Very Slightly Included,Heat Treated,160875.0,,7.01 x 5.1 x 3.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.63,Radiant Cut Radiant,Blue,Slightly Included,Heat Treated,65650.0,,6.08 x 3.99 x 2.81,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.54,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,65000.0,,5.25 x 5.2 x 2.93,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Color Change,0.94,Mixed Brilliant Oval,Color Change,Very Slightly Included,Heat Treated,168025.0,,6.96 x 5.17 x 3.45,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,0.95,Mixed Brilliant Oval,Pink,Very Slightly Included,Heat Treated,169975.0,,7.1 x 5.05 x 3.52,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.8,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,52000.0,,5.96 x 5.93 x 3.35,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Color Change,0.97,Mixed Brilliant Oval,Color Change,Very Slightly Included,Heat Treated,173550.0,,6.95 x 5.18 x 3.59,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pinkish Purple,0.83,Mixed Brilliant Oval,Pinkish Purple,Very Slightly Included,No Enhancement,153725.0,,7.03 x 4.96 x 3.11,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Green,1.01,Mixed Brilliant Cushion,Green,Very Slightly Included,Heat Treated,377650.0,,5.72 x 5.71 x 3.4,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.16,Mixed Brilliant Cushion,Blue,Very Slightly Included,Heat Treated,226200.0,,6.77 x 5.1 x 3.63,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.8,Mixed Brilliant Cushion,Yellow,Very Slightly Included,No Enhancement,325000.0,,5.63 x 5.47 x 2.9,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.02,Mixed Brilliant Cushion,Blue,Very Slightly Included,No Enhancement,227500.0,,6.2 x 4.63 x 3.68,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,1.42,Mixed Brilliant Oval,Peach,Slightly Included,No Enhancement,138450.0,,7.52 x 5.77 x 3.91,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,1.53,Emerald Cut Emerald Cut,Pink,Very Slightly Included,Heat Treated,298350.0,,7.47 x 6.39 x 3.33,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.11,Mixed Brilliant Cushion,Yellow,Very Slightly Included,Heat Treated,258050.0,,7.12 x 5.26 x 3.56,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.06,Mixed Brilliant Oval,Blue,Very Very Slightly Included,Heat Treated,2959125.0,,8.39 x 6.21 x 4.71,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,1.02,Mixed Brilliant Cushion,Peach,Eye Clean,No Enhancement,227500.0,,6.05 x 4.86 x 3.91,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purplish Blue,1.13,Emerald Cut Emerald Cut,Purplish Blue,Very Very Slightly Included,No Enhancement,367250.0,,6.05 x 5.06 x 3.7,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bluish Green,1.86,Asscher Asscher - Octagon,Bluish Green,Very Slightly Included,No Enhancement,604500.0,,6.65 x 6.26 x 4.67,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.89,Mixed Brilliant Oval,Yellow,Very Slightly Included,Heat Treated,86775.0,,7.06 x 5.16 x 3.3,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.94,Mixed Brilliant Oval,Blue,Very Slightly Included,No Enhancement,378300.0,,7.99 x 5.71 x 4.6,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Reddish Pink,2.02,Mixed Brilliant Cushion,Reddish Pink,Eye Clean,Heat Treated,1214525.0,,7.15 x 6.83 x 4.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.94,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,91650.0,,5.95 x 5.82 x 4.02,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.0,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,386750.0,,6.61 x 5.59 x 3.44,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Color Change,1.0,Mixed Brilliant Round,Color Change,Very Slightly Included,No Enhancement,162500.0,,6.06 x 6.04 x 3.27,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,3.14,Mixed Brilliant Cushion,Blue,Eye Clean,Heat Treated,5388175.0,,8.71 x 7.99 x 4.93,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.68,Mixed Brilliant Round,Yellow,Very Slightly Included,No Enhancement,195000.0,,5.3 x 5.27 x 3.01,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.73,Mixed Brilliant Oval,Yellow,Very Slightly Included,No Enhancement,94900.0,,5.89 x 4.96 x 3.01,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.01,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,196950.0,,6.25 x 6.2 x 3.42,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.07,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,1008475.0,,6.97 x 4.98 x 3.67,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.22,Mixed Brilliant Pear,Blue,Very Slightly Included,No Enhancement,634400.0,,7.36 x 5.76 x 3.71,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.03,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,451750.0,,6.15 x 6.15 x 3.27,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.68,Radiant Cut Radiant,Yellow,Very Slightly Included,No Enhancement,132600.0,,6.06 x 4.03 x 2.99,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,5.01,Mixed Brilliant Cushion,Blue,Eye Clean,Heat Treated,5397600.0,,10.83 x 8.21 x 5.54,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,1.73,Mixed Brilliant Round,Pink,Very Slightly Included,Heat Treated,1404325.0,,7.27 x 7.22 x 4.11,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Green,0.6,Princess Cut Princess,Green,Very Slightly Included,No Enhancement,97500.0,,4.63 x 4.61 x 2.94,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.81,Emerald Cut Emerald Cut,Yellow,Very Slightly Included,No Enhancement,78975.0,,6.47 x 4.45 x 3.23,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,3.14,Mixed Brilliant Pear,Blue,Very Slightly Included,Heat Treated,2832050.0,,10.55 x 7.11 x 5.72,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,2.07,Mixed Brilliant Cushion,Violet,Very Very Slightly Included,No Enhancement,672750.0,,7.88 x 6.92 x 4.69,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pinkish Purple,1.17,Radiant Cut Radiant,Pinkish Purple,Very Very Slightly Included,Heat Treated,133250.0,,6.98 x 5.11 x 3.79,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purplish Blue,0.51,Emerald Cut Emerald Cut,Purplish Blue,Eye Clean,No Enhancement,97500.0,,5.08 x 4.09 x 2.51,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.12,Radiant Cut Radiant,Purple,Very Very Slightly Included,Heat Treated,109200.0,,6.98 x 4.92 x 3.56,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.22,Radiant Cut Radiant,Purple,Very Very Slightly Included,Heat Treated,158600.0,,6.99 x 5.06 x 3.7,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Greenish Brown,1.24,Mixed Brilliant Cushion,Greenish Brown,Very Slightly Included,Heat Treated,161200.0,,6.47 x 5.96 x 4.04,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Green,0.6,Mixed Brilliant Cushion,Green,Slightly Included,No Enhancement,46800.0,,5.71 x 3.99 x 2.98,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.65,Mixed Brilliant Pear,Blue,Eye Clean,No Enhancement,78000.0,,6.23 x 4.2 x 3.26,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Green,0.45,Asscher Asscher - Octagon,Green,Very Slightly Included,No Enhancement,58500.0,,4.42 x 4.27 x 2.68,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bi Color,1.5,Mixed Brilliant Cushion,Bi Color,Very Slightly Included,Heat Treated,487500.0,,7.11 x 5.77 x 4.12,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Green,0.44,Radiant Cut Radiant,Green,Very Slightly Included,No Enhancement,42900.0,,5.44 x 3.6 x 2.32,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,1.77,Mixed Brilliant Oval,Padparadscha,Very Slightly Included,No Enhancement,1276925.0,,8.98 x 6.41 x 3.46,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,34.48,Mixed Brilliant Cushion,Blue,Eye Clean,Heat Treated,103095200.0,,21.9 x 15.12 x 11.28,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.04,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,771875.0,,6.49 x 5.28 x 3.7,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.36,Radiant Cut Radiant,Yellow,Very Slightly Included,Heat Treated,382850.0,,6.65 x 5.43 x 3.86,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,1.08,Mixed Brilliant Oval,Padparadscha,Very Very Slightly Included,Heat Treated,807300.0,,7.24 x 5.28 x 3.05,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Color Change,1.53,Mixed Brilliant Cushion,Color Change,Eye Clean,No Enhancement,1266850.0,,8.42 x 6.31 x 3.23,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bi Color,0.97,Step Cut Fancy,Bi Color,Eye Clean,Heat Treated,315250.0,,8.69 x 5.24 x 4.34,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,1.44,Mixed Brilliant Oval,Padparadscha,Very Slightly Included,Heat Treated,1076400.0,,8.46 x 6.61 x 3.03,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,3.32,Mixed Brilliant Oval,Blue,Eye Clean,Heat Treated,5319600.0,,10.42 x 7.71 x 4.84,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.09,Mixed Brilliant Round,Blue,Eye Clean,Heat Treated,2324725.0,,7.42 x 7.39 x 4.93,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.59,Emerald Cut Emerald Cut,Blue,Eye Clean,Heat Treated,775125.0,,6.81 x 5.76 x 4.22,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.98,Mixed Brilliant Oval,Blue,Very Very Slightly Included,Heat Treated,477750.0,,6.75 x 5.48 x 3.44,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.03,Mixed Brilliant Oval,Blue,Eye Clean,No Enhancement,54275.0,,7.33 x 5.27 x 2.84,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bluish Green,0.91,Radiant Cut Radiant,Bluish Green,Very Very Slightly Included,No Enhancement,118300.0,,5.19 x 5.01 x 3.46,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bi Color,1.29,Mixed Brilliant Oval,Bi Color,Very Very Slightly Included,Heat Treated,419250.0,,6.9 x 4.92 x 4.57,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bi Color,1.11,Mixed Brilliant Oval,Bi Color,Very Very Slightly Included,No Enhancement,288600.0,,7.01 x 5.57 x 3.44,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.75,Mixed Brilliant Pear,Blue,Eye Clean,No Enhancement,893750.0,,13.21 x 6.82 x 3.94,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.79,Mixed Brilliant Round,Blue,Eye Clean,Heat Treated,847275.0,,5.47 x 5.33 x 3.61,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.85,Mixed Brilliant Round,Blue,Very Very Slightly Included,Heat Treated,745875.0,,5.32 x 5.25 x 3.76,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,2.03,Mixed Brilliant Cushion,Pink,Very Slightly Included,No Enhancement,2379975.0,,7.33 x 7.0 x 4.11,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,4.01,Mixed Brilliant Heart,Purple,Slightly Included,No Enhancement,2880150.0,,10.32 x 10.9 x 4.57,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.05,Mixed Brilliant Cushion,Blue,Very Slightly Included,Heat Treated,614250.0,,6.97 x 4.93 x 3.16,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,69.35,Modified Brilliant Oval,Blue,Eye Clean,No Enhancement,946627500.0,,24.19 x 20.87 x 15.74,Certified by Natural Sapphire Company,2025-09-06
Sapphire,White,1.64,Mixed Brilliant Pear,White,Eye Clean,Heat Treated,586300.0,,9.06 x 7.07 x 3.85,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.85,Mixed Brilliant Cushion,Blue,Very Very Slightly Included,Heat Treated,2447250.0,,7.02 x 5.99 x 4.5,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.08,Mixed Brilliant Oval,Blue,Very Very Slightly Included,Heat Treated,1228500.0,,7.45 x 5.39 x 3.29,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,0.96,Mixed Brilliant Pear,Pink,Eye Clean,Heat Treated,780000.0,,6.6 x 4.97 x 3.65,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.82,Mixed Brilliant Cushion,Blue,Eye Clean,Heat Treated,319800.0,,5.6 x 5.57 x 3.32,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.8,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,356200.0,,5.15 x 5.25 x 3.33,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bi Color,1.13,Mixed Brilliant Oval,Bi Color,Eye Clean,Heat Treated,367250.0,,6.97 x 5.64 x 3.41,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.17,Mixed Brilliant Round,Violet,Eye Clean,Heat Treated,266500.0,,6.36 x 6.37 x 3.66,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,3.04,Mixed Brilliant Oval,Padparadscha,Very Very Slightly Included,No Enhancement,8151000.0,,10.04 x 8.45 x 4.52,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.67,Mixed Brilliant Cushion,Blue,Very Slightly Included,Heat Treated,2950350.0,,9.58 x 7.09 x 4.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bi Color,1.42,Emerald Cut Emerald Cut,Bi Color,Eye Clean,Heat Treated,323050.0,,7.02 x 4.76 x 3.92,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.35,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,745875.0,,6.3 x 6.3 x 4.42,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.81,Mixed Brilliant Oval,Blue,Eye Clean,Heat Treated,210600.0,,6.67 x 5.03 x 2.92,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purplish Blue,1.09,Mixed Brilliant Round,Purplish Blue,Very Very Slightly Included,Heat Treated,850200.0,,6.32 x 6.36 x 3.58,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bluish Green,4.03,Emerald Cut Emerald Cut,Bluish Green,Eye Clean,Heat Treated,2180750.0,,10.05 x 7.42 x 5.33,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.46,Mixed Brilliant Round,Blue,Eye Clean,No Enhancement,44850.0,,4.79 x 4.79 x 2.65,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.6,Step Cut Fancy,Blue,Very Slightly Included,No Enhancement,3950375.0,,8.49 x 7.32 x 5.22,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,0.62,Mixed Brilliant Oval,Violet,Very Very Slightly Included,Heat Treated,112775.0,,6.22 x 4.37 x 2.77,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Green,1.23,Mixed Brilliant Pear,Yellowish Green,Very Very Slightly Included,Heat Treated,199875.0,,7.85 x 5.68 x 3.8,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,4.54,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,14865500.0,,9.52 x 9.44 x 6.07,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,2.08,Mixed Brilliant Cushion,Peach,Very Very Slightly Included,No Enhancement,1183000.0,,8.47 x 5.7 x 4.48,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.03,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,1952925.0,,7.33 x 5.96 x 5.73,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.7,Mixed Brilliant Round,Blue,Very Very Slightly Included,Heat Treated,91000.0,,5.3 x 5.29 x 3.24,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.87,Mixed Brilliant Oval,Orangish Yellow,Very Very Slightly Included,No Enhancement,71175.0,,6.97 x 4.02 x 3.48,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.58,Mixed Brilliant Round,Blue,Very Very Slightly Included,Heat Treated,718900.0,,7.01 x 7.04 x 4.07,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.52,Mixed Brilliant Round,Blue,Very Very Slightly Included,Heat Treated,67600.0,,5.02 x 4.99 x 2.74,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.23,Mixed Brilliant Cushion,Blue,Slightly Included,Heat Treated,869700.0,,8.32 x 7.26 x 3.9,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.71,Mixed Brilliant Round,Blue,Very Very Slightly Included,No Enhancement,115375.0,,5.06 x 5.04 x 3.66,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.33,Emerald Cut Emerald Cut,Blue,Slightly Included,Heat Treated,908700.0,,7.85 x 6.98 x 4.59,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.06,Mixed Brilliant Cushion,Blue,Very Slightly Included,Heat Treated,1548300.0,,7.06 x 6.91 x 4.7,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.18,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,850200.0,,9.03 x 6.97 x 4.3,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,3.7,Mixed Brilliant Heart,Purple,Very Slightly Included,No Enhancement,2891850.0,,10.12 x 11.08 x 3.65,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.1,Mixed Brilliant Oval,Blue,Slightly Included,Heat Treated,819000.0,,8.56 x 6.41 x 4.24,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.28,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,889200.0,,9.09 x 7.06 x 4.05,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.51,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,71175.0,,4.46 x 4.49 x 3.03,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,2.03,Mixed Brilliant Oval,Orangish Yellow,Very Very Slightly Included,Heat Treated,197925.0,,8.31 x 7.15 x 4.54,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,6.83,Trillion Cut Trillion,Blue,Very Slightly Included,No Enhancement,1412775.0,,11.83 x 13.56 x 6.44,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.88,Emerald Cut Emerald Cut,Blue,Very Very Slightly Included,Heat Treated,715000.0,,5.92 x 4.89 x 3.25,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,8.58,Mixed Brilliant Cushion,Blue,Slightly Included,Heat Treated,12966525.0,,12.1 x 10.4 x 6.8,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,5.14,Asscher Asscher - Octagon,Yellow,Eye Clean,Heat Treated,2839850.0,,9.54 x 9.27 x 5.64,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,5.06,Mixed Brilliant Cushion,Blue,Slightly Included,Heat Treated,8140275.0,,9.83 x 8.85 x 5.71,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.9,Mixed Brilliant Cushion,Yellow,Eye Clean,Heat Treated,133250.0,,5.56 x 5.5 x 3.77,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,3.18,Emerald Cut Emerald Cut,Peach,Very Slightly Included,No Enhancement,1188525.0,,8.15 x 6.8 x 5.52,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,6.09,Mixed Brilliant Oval,Blue,Slightly Included,Heat Treated,8490950.0,,12.19 x 9.24 x 6.5,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.61,Mixed Brilliant Round,Orangish Yellow,Very Very Slightly Included,Heat Treated,57525.0,,4.99 x 5.08 x 3.56,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.16,Mixed Brilliant Cushion,Blue,Eye Clean,Heat Treated,3401125.0,,6.98 x 6.92 x 5.09,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.57,Mixed Brilliant Oval,Blue,Eye Clean,Heat Treated,1252875.0,,8.96 x 6.66 x 5.5,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.52,Mixed Brilliant Oval,Yellowish Orange,Eye Clean,Heat Treated,135200.0,,5.95 x 4.08 x 2.54,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.86,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,352300.0,,5.95 x 5.91 x 3.22,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.71,Mixed Brilliant Oval,Violet,Very Slightly Included,No Enhancement,666900.0,,9.25 x 6.56 x 3.41,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,3.04,Mixed Brilliant Oval,Pink,Very Slightly Included,No Enhancement,5154825.0,,8.63 x 7.94 x 5.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.68,Mixed Brilliant Oval,Purple,Very Slightly Included,No Enhancement,600600.0,,7.98 x 6.49 x 4.01,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.69,Mixed Brilliant Oval,Yellowish Orange,Very Slightly Included,Heat Treated,179400.0,,6.28 x 4.52 x 2.87,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,1.3,Mixed Brilliant Pear,Peach,Eye Clean,Heat Treated,464750.0,,8.05 x 6.07 x 4.17,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,1.03,Mixed Brilliant Oval,Padparadscha,Eye Clean,No Enhancement,723125.0,,6.74 x 4.82 x 3.77,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Greenish Blue,1.94,Emerald Cut Emerald Cut,Greenish Blue,Very Very Slightly Included,No Enhancement,1399775.0,,8.19 x 6.18 x 3.91,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.38,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,538200.0,,6.91 x 6.91 x 3.88,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,1.51,Mixed Brilliant Pear,Padparadscha,Very Very Slightly Included,Heat Treated,3754400.0,,9.02 x 6.82 x 3.28,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,2.01,Mixed Brilliant Cushion,Purple,Very Slightly Included,Heat Treated,1631500.0,,7.65 x 5.42 x 4.77,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bluish Green,0.53,Asscher Asscher - Octagon,Bluish Green,Eye Clean,Heat Treated,155025.0,,4.0 x 3.72 x 3.71,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.89,Mixed Brilliant Round,Blue,Very Slightly Included,Heat Treated,347100.0,,5.86 x 5.86 x 3.4,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,2.0,Mixed Brilliant Oval,Pink,Slightly Included,Heat Treated,715000.0,,8.52 x 6.98 x 4.13,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,4.08,Mixed Brilliant Cushion,Padparadscha,Very Very Slightly Included,Heat Treated,12331800.0,,8.47 x 8.26 x 6.28,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.63,Mixed Brilliant Round,Blue,Eye Clean,Heat Treated,40950.0,,5.14 x 5.14 x 3.11,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.36,Mixed Brilliant Round,Blue,Very Very Slightly Included,Heat Treated,530400.0,,6.74 x 6.74 x 3.98,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.59,Mixed Brilliant Oval,Blue,Very Very Slightly Included,Heat Treated,107250.0,,6.01 x 4.28 x 2.8,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.32,Emerald Cut Emerald Cut,Blue,Very Slightly Included,Heat Treated,754000.0,,8.71 x 5.55 x 4.55,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,4.01,Mixed Brilliant Oval,Blue,Very Slightly Included,No Enhancement,15117700.0,,9.9 x 7.37 x 5.59,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,1.72,Mixed Brilliant Round,Peach,Very Slightly Included,No Enhancement,447200.0,,7.17 x 7.18 x 4.25,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.02,Mixed Brilliant Cushion,Yellow,Very Slightly Included,No Enhancement,143325.0,,6.04 x 4.84 x 3.91,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.05,Fancy Brilliant Fancy,Blue,Very Slightly Included,No Enhancement,389675.0,,8.13 x 4.59 x 3.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.0,Emerald Cut Emerald Cut,Blue,Very Slightly Included,Heat Treated,260000.0,,6.16 x 4.72 x 3.54,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.03,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,490750.0,,6.32 x 5.1 x 4.12,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.25,Mixed Brilliant Oval,Blue,Eye Clean,Heat Treated,45500.0,,7.29 x 5.93 x 3.53,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.82,Mixed Brilliant Round,Blue,Very Very Slightly Included,No Enhancement,473200.0,,7.11 x 7.13 x 4.46,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.62,Mixed Brilliant Round,Blue,Eye Clean,Heat Treated,40300.0,,4.81 x 4.79 x 3.48,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.03,Mixed Brilliant Cushion,Blue,Very Slightly Included,No Enhancement,669500.0,,5.71 x 5.6 x 3.66,Certified by Natural Sapphire Company,2025-09-06
